id_Historico_Desastre;Event;Municipio;Fecha;Causa;Descripción de la causa;Fuente;IDimpacto_material;Muertos;Heridos;Desaparecidos;IDimpacto_humano;Casas destruidas;Casas dañadas;Pérdidas económicas;With Deaths;With Injured;With Missing;With Houses Destroyed;With Victims;Tipo_desastre;idDetalleDesastre
502184;SPATE;Apartadó;27/09/1976;OVERFLOW;Por lluvias  río Apartadó;BDOSSO-EL TIEMPO 1976-09-28 P.8A;218502;0;0;0;218501;0;0;40000000;0;0;0;0;0;Hidrológico;5021843
502185;FLOOD;Turbo;26/09/1976;OVERFLOW;El río Turbo se desbordó;EL TIEMPO 1976-09-28 P.8A;218602;0;0;0;218601;0;0;0;0;0;0;0;0;Hidrológico;5021853
502186;DROUGHT;Ituango;14/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-15 P.14A;218702;0;0;0;218701;0;0;0;0;0;0;0;0;Hidrológico;5021863
502187;DROUGHT;Santafé de Antioquia;14/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-15 P.14A;218802;0;0;0;218801;0;0;0;0;0;0;0;0;Hidrológico;5021873
502188;DROUGHT;Venecia;8/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;218902;0;0;0;218901;0;0;0;0;0;0;0;0;Hidrológico;5021883
502189;DROUGHT;Salgar;8/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;219002;0;0;0;219001;0;0;0;0;0;0;0;0;Hidrológico;5021893
502190;DROUGHT;Medellín;8/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;219102;0;0;0;219101;0;0;0;0;0;0;0;0;Hidrológico;5021903
502191;DROUGHT;Fredonia;8/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;219202;0;0;0;219201;0;0;0;0;0;0;0;0;Hidrológico;5021913
502192;DROUGHT;Ciudad Bolívar;8/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;219302;0;0;0;219301;0;0;0;0;0;0;0;0;Hidrológico;5021923
502193;DROUGHT;Valparaiso;5/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;219402;0;0;0;219401;0;0;0;0;0;0;0;0;Hidrológico;5021933
502194;DROUGHT;Envigado;5/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;219502;0;0;0;219501;0;0;0;0;0;0;0;0;Hidrológico;5021943
502195;DROUGHT;Caucasia;5/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;219602;0;0;0;219601;0;0;0;0;0;0;0;0;Hidrológico;5021953
502196;DROUGHT;Caramanta;5/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;219702;0;0;0;219701;0;0;0;0;0;0;0;0;Hidrológico;5021963
502197;DROUGHT;Arboletes;5/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;219802;0;0;0;219801;0;0;0;0;0;0;0;0;Hidrológico;5021973
502198;DROUGHT;Amagá;5/09/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-09 P. 8A;219902;0;0;0;219901;0;0;0;0;0;0;0;0;Hidrológico;5021983
502199;LANDSLIDE;Barbosa;3/09/1976;UNKNOWN;;BDOSSO;220002;20;0;0;220001;10;0;0;10;0;0;10;0;Geofísico;5021993
502200;DROUGHT;Envigado;31/08/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-09-01 P ultC;220102;0;0;0;220101;0;0;0;0;0;0;0;0;Hidrológico;5022003
502201;FIRE;Medellín;27/07/1976;UNKNOWN;;EL TIEMPO 1976-07-28 P.13A;220202;0;0;0;220201;0;0;0;0;0;0;0;0;Técnico;5022013
502202;FIRE;Medellín;20/07/1976;OTHER;Incendio forestal;EL TIEMPO 1976-07-22 P.8A;220302;0;0;0;220301;0;0;30000000;0;0;0;0;0;Técnico;5022023
502203;FIRE;Medellín;10/07/1976;SHORTCIRCUIT;;EL TIEMPO 1976-07-12 P.15A;220402;20;0;0;220401;0;0;0;10;0;0;0;0;Técnico;5022033
502204;LANDSLIDE;Valdivia;29/06/1976;RAIN;;EL TIEMPO 1976-07-01 P.8A;220502;0;0;0;220501;0;0;0;0;0;0;0;0;Geofísico;5022043
502205;EARTHQUAKE;Abejorral;19/05/1976;FAILURE;;EL TIEMPO 1976-05-20 P.ppal-6A;220602;0;0;0;220601;0;0;0;0;0;0;0;0;Geofísico;5022053
502206;SPATE;Chigorodó;15/05/1976;OVERFLOW;Río Chigorodó;BDOSSO;220702;0;0;0;220701;0;0;0;0;0;0;0;0;Hidrológico;5022063
502207;LANDSLIDE;Toledo;3/05/1976;RAIN;;EL TIEMPO 1976-05-06 P.ppal-9A;220802;0;0;0;220801;0;0;0;0;0;0;0;0;Geofísico;5022073
502208;LANDSLIDE;Sonson;3/05/1976;RAIN;;EL TIEMPO 1976-05-05 P.6A;220902;0;0;0;220901;0;0;0;0;0;0;0;0;Geofísico;5022083
502209;LANDSLIDE;Santa Bárbara;3/05/1976;RAIN;;EL TIEMPO 1976-05-06 P.ppal-9A;221002;0;0;0;221001;0;0;0;0;0;0;0;0;Geofísico;5022093
502210;LANDSLIDE;San Andrés de Cuerquía;3/05/1976;RAIN;;EL TIEMPO 1976-05-05 P.6A;221102;0;0;0;221101;0;0;0;0;0;0;0;0;Geofísico;5022103
502211;LANDSLIDE;Ituango;3/05/1976;RAIN;;EL TIEMPO 1976-05-06 P.ppal-9A;221202;0;0;0;221201;0;0;0;0;0;0;0;0;Geofísico;5022113
502212;ELECTRICSTORM;Medellín;27/04/1976;ATMOSPHCONDITION;;EL TIEMPO 1976-04-28 P.11A;221302;0;0;0;221301;0;0;0;0;0;0;0;0;Atmosférico;5022123
502213;FIRE;Turbo;30/03/1976;EXPLOSION;Estallido de una estufa de gas;EL TIEMPO 1976-04-01 P.16A;221402;0;0;0;221401;10;0;50000000;0;0;0;10;0;Técnico;5022133
502214;FIRE;Medellín;20/03/1976;UNKNOWN;;EL TIEMPO 1976-03-22 P.8A;221502;0;0;0;221501;0;0;30000000;0;0;0;0;0;Técnico;5022143
502215;LANDSLIDE;Betulia;15/03/1976;UNKNOWN;;ING.;221602;40;0;0;221601;0;0;0;10;0;0;0;0;Geofísico;5022153
502216;LANDSLIDE;Betania;15/03/1976;UNKNOWN;;BDOSSO-EL TIEMPO 1976-03-05 P.7A;221702;40;0;0;221701;10;0;500000;10;0;0;10;0;Geofísico;5022163
502217;FIRE;Medellín;21/01/1976;SHORTCIRCUIT;;EL TIEMPO 1976-01-23 P.7A;221802;0;0;0;221801;0;0;30000000;0;0;0;0;0;Técnico;5022173
502218;SPATE;Caucasia;15/01/1976;OVERFLOW;Río Cauca;BDOSSO;221902;0;0;0;221901;0;0;0;0;0;0;0;0;Hidrológico;5022183
502219;FIRE;Caucasia;13/01/1976;SHORTCIRCUIT;;EL TIEMPO 1976-01-16 P.7A;222002;0;0;0;222001;30;0;3000000;0;0;0;10;10;Técnico;5022193
502220;LANDSLIDE;Cisneros;11/12/1975;RAIN;;EL TIEMPO 1975-12-12 P.4C;222102;0;0;0;222101;0;0;0;0;0;0;0;0;Geofísico;5022203
502221;LANDSLIDE;Venecia;8/12/1975;RAIN;;EL TIEMPO 1975-12-09 P.12A;222202;0;0;0;222201;0;0;0;0;0;0;0;0;Geofísico;5022213
502222;FLOOD;Cáceres;8/12/1975;OVERFLOW;Por lluvias  río Cauca;EL TIEMPO 1975-12-09 P.12A;222302;0;0;0;222301;0;3000;0;0;0;0;0;0;Hidrológico;5022223
502223;LANDSLIDE;Venecia;7/12/1975;RAIN;;EL TIEMPO 1975-12-09 P.12A;222402;0;0;0;222401;0;3000;0;0;0;0;0;0;Geofísico;5022233
502224;FLOOD;La Pintada;6/12/1975;OVERFLOW;Por lluvias  río Cauca;EL TIEMPO 1975-12-09/10 P.12A;222502;0;0;0;222501;200;400;0;0;0;0;10;10;Hidrológico;5022243
502225;FIRE;Caucasia;4/12/1975;UNKNOWN;;EL TIEMPO 1975-12-05 P.13A;222602;10;40;0;222601;0;0;2000000;10;10;0;0;0;Técnico;5022253
502226;FLOOD;Venecia;2/12/1975;OVERFLOW;Por lluvias  río Cauca;EL TIEMPO 1975-12-03 P.10A;222702;0;0;0;222701;160;0;0;0;0;0;10;10;Hidrológico;5022263
502227;EXPLOSION;Itaguí;26/11/1975;UNKNOWN;estallido de varios tanques de soda caustica y un compresor ;EL TIEMPO 1975-11-27 P.6A;222802;30;100;0;222801;0;0;0;10;10;0;0;0;Técnico;5022273
502228;FLOOD;Puerto Berrio;16/11/1975;OVERFLOW;Desbto.  rios Cauca y Magdalena.;EL TIEMPO 1975-11-17 P.9A;222902;0;0;0;222901;0;0;0;0;0;0;0;0;Hidrológico;5022283
502229;FLOOD;Caucasia;13/11/1975;OVERFLOW;Desbordamiento rio Cauca.;EL TIEMPO 1975-11-14 P.11B;223002;0;0;0;223001;0;0;0;0;0;0;0;0;Hidrológico;5022293
502230;FLOOD;Puerto Nare;12/11/1975;OVERFLOW;Por lluvias  río Magdalena;EL TIEMPO 1975-11-13 P.14A;223102;0;0;0;223101;1200;0;0;0;0;0;10;10;Hidrológico;5022303
502231;LANDSLIDE;Turbo;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223202;0;0;0;223201;0;0;0;0;0;0;0;0;Geofísico;5022313
502232;LANDSLIDE;San Andrés de Cuerquía;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223302;0;0;0;223301;0;0;0;0;0;0;0;0;Geofísico;5022323
502233;LANDSLIDE;Rionegro;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223402;0;0;0;223401;0;0;0;0;0;0;0;0;Geofísico;5022333
502234;LANDSLIDE;Medellín;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223502;0;0;0;223501;0;0;0;0;0;0;0;0;Geofísico;5022343
502235;LANDSLIDE;Ituango;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223602;0;0;0;223601;0;0;0;0;0;0;0;0;Geofísico;5022353
502236;LANDSLIDE;Dabeiba;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223702;0;0;0;223701;0;0;0;0;0;0;0;0;Geofísico;5022363
502237;LANDSLIDE;Santafé de Antioquia;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223802;0;0;0;223801;0;0;0;0;0;0;0;0;Geofísico;5022373
502238;FLOOD;Medellín;7/11/1975;OVERFLOW;Desbto. quebrada Altavista;EL TIEMPO 1975-11-08 P.8A;223902;0;0;0;223901;0;0;0;0;0;0;0;0;Hidrológico;5022383
502239;LANDSLIDE;Santafé de Antioquia;4/11/1975;UNKNOWN;;ING.;224002;0;0;0;224001;0;0;0;0;0;0;0;0;Geofísico;5022393
502240;FLOOD;Zaragoza;3/11/1975;OVERFLOW;Por lluvias  río Nechí;EL TIEMPO 1975-11-04 P.14A;224102;0;0;0;224101;0;0;0;0;0;0;0;0;Hidrológico;5022403
502241;LANDSLIDE;Sonson;3/11/1975;RAIN;;EL TIEMPO 1975-11-04 P.14A;224202;0;0;0;224201;0;0;0;0;0;0;0;0;Geofísico;5022413
502242;FLOOD;Puerto Nare;3/11/1975;OVERFLOW;Por lluvias  río Magdalena;EL TIEMPO 1975-11-04 P.14A;224302;0;0;0;224301;250;0;0;0;0;0;10;10;Hidrológico;5022423
502243;FLOOD;Nechí;3/11/1975;OVERFLOW;Por lluvias  río Cauca;EL TIEMPO 1975-11-04 P.14A;224402;0;0;0;224401;0;0;0;0;0;0;0;0;Hidrológico;5022433
502244;FLOOD;Santa Rosa de Osos;29/10/1975;RAIN;;EL TIEMPO 1975-10-30 P.9A;224502;0;0;0;224501;0;0;0;0;0;0;10;10;Hidrológico;5022443
502245;FLOOD;Zaragoza;10/10/1975;OVERFLOW;Por lluvias  río Nechí;EL TIEMPO 1975-10-11 P.6C;224602;0;0;0;224601;100;500;0;0;0;0;10;10;Hidrológico;5022453
502246;FLOOD;Apartadó;10/10/1975;OVERFLOW;Desbordamiento rio Apartadò.;EL TIEMPO 1975-10-11 P.6C;224702;0;0;40;224701;0;0;0;0;0;10;10;10;Hidrológico;5022463
502247;FIRE;Medellín;7/10/1975;HUMANERROR;El incendio se produjo por la friccion de los bultos;EL TIEMPO 1975-10-08 P.9A;224802;0;0;0;224801;0;0;40000;0;0;0;0;0;Técnico;5022473
502248;LANDSLIDE;Zaragoza;30/09/1975;HUMANERROR;El deslizamiento fue provocadoaccidentalmente por una motobo;EL TIEMPO 1975-10-01 P.3A;224902;20;10;0;224901;0;0;0;10;10;0;0;0;Geofísico;5022483
502249;LANDSLIDE;Medellín;18/09/1975;RAIN;;EL TIEMPO 1975-09-19 P.8A;225002;0;0;0;225001;10;0;0;0;0;0;10;10;Geofísico;5022493
502250;FLOOD;Apartadó;16/09/1975;OVERFLOW;Por lluvias  río Apartado;EL TIEMPO 1975-09-17 P.8A;225102;0;0;0;225101;10;0;0;0;0;0;10;10;Hidrológico;5022503
502251;LANDSLIDE;Yolombó;15/09/1975;RAIN;Lluvias intensas;BDOD-21073;225202;0;0;0;225201;0;0;0;0;0;0;0;0;Geofísico;5022513
502252;LANDSLIDE;Toledo;15/09/1975;RAIN;Lluvias intensas;BDOD-21073;225302;0;0;0;225301;0;0;0;0;0;0;0;0;Geofísico;5022523
502253;LANDSLIDE;Sopetrán;15/09/1975;RAIN;Lluvias intensas;BDOD-21073;225402;0;0;0;225401;0;0;0;0;0;0;0;0;Geofísico;5022533
502254;LANDSLIDE;San José de la Montaña;15/09/1975;RAIN;Lluvias intensas;BDOD-21073;225502;0;0;0;225501;0;0;0;0;0;0;0;0;Geofísico;5022543
502255;LANDSLIDE;Sabanalarga;15/09/1975;RAIN;Lluvias intensas;BDOD-21073;225602;0;0;0;225601;0;0;0;0;0;0;0;0;Geofísico;5022553
502256;LANDSLIDE;Necoclí;15/09/1975;RAIN;Lluvias intensas;BDOD-21073;225702;0;0;0;225701;0;0;0;0;0;0;0;0;Geofísico;5022563
502257;LANDSLIDE;Jardín;15/09/1975;RAIN;;BDOD-21077;225802;0;0;0;225801;0;0;0;0;0;0;0;0;Geofísico;5022573
502258;LANDSLIDE;Guadalupe;15/09/1975;RAIN;Lluvias intensas;BDOD-21073;225902;0;0;0;225901;0;0;0;0;0;0;0;0;Geofísico;5022583
502259;LANDSLIDE;Dabeiba;15/09/1975;ATMOSPHCONDITION;Lluvias intensas;BDOD-21073;226002;0;0;0;226001;0;0;0;0;0;0;0;0;Geofísico;5022593
502260;LANDSLIDE;Caucasia;15/09/1975;RAIN;Lluvias intensas;BDOD-21073;226102;0;0;0;226101;0;0;0;0;0;0;0;0;Geofísico;5022603
502261;LANDSLIDE;Caucasia;15/09/1975;UNKNOWN;;BDOD-21077;226202;0;0;0;226201;0;0;0;0;0;0;0;0;Geofísico;5022613
502262;LANDSLIDE;Bello;15/09/1975;RAIN;Lluvias intensas;BDOD-21073;226302;0;0;0;226301;0;0;0;0;0;0;0;0;Geofísico;5022623
502263;POLLUTION;Medellín;9/09/1975;LEAK;;EL TIEMPO 1975-09-10 P.8A;226402;20;0;0;226401;0;0;0;10;0;0;0;0;Atmosférico;5022633
502264;STRONGWIND;Valdivia;2/09/1975;ATMOSPHCONDITION;;EL TIEMPO 1975-09-03 P.1;226502;0;0;0;226501;0;0;0;0;0;0;0;0;Atmosférico;5022643
502265;RAIN;Valdivia;1/09/1975;ATMOSPHCONDITION;;EL TIEMPO 1975-09-02 P.8A;226602;0;0;0;226601;0;0;0;0;0;0;0;0;Atmosférico;5022653
502266;RAIN;Caucasia;1/09/1975;ATMOSPHCONDITION;;EL TIEMPO 1975-09-02 P.8A;226702;0;0;0;226701;0;0;0;0;0;0;0;0;Atmosférico;5022663
502267;INTOXICACION;Medellín;11/08/1975;HUMANERROR;;EL TIEMPO 1975 -08-12 P.11A;226802;20;0;0;226801;0;0;0;10;0;0;0;0;Técnico;5022673
502268;FIRE;Cocorná;8/07/1975;SHORTCIRCUIT;;EL TIEMPO 1975 -07-09 P.8A;226902;0;20;0;226901;0;10;2000000;0;10;0;0;0;Técnico;5022683
502269;LANDSLIDE;El Carmen de Viboral;1/07/1975;RAIN;;EL TIEMPO 1975 -07-02 P.15A;227002;30;30;0;227001;0;0;0;10;10;0;10;10;Geofísico;5022693
502270;FIRE;Medellín;17/06/1975;BEHAVIOR;Veladora;EL TIEMPO 1975-06-18/19 P.1/8A;227102;0;0;0;227101;0;0;347000;0;0;0;0;0;Técnico;5022703
502271;FIRE;Medellín;5/06/1975;UNKNOWN;;EL TIEMPO 1975-06-07 P.7C;227202;0;0;0;227201;0;0;500000;0;0;0;0;0;Técnico;5022713
502272;LANDSLIDE;La Ceja;30/05/1975;RAIN;;EL TIEMPO 1975-06-01 P.9A;227302;10;10;0;227301;0;0;0;10;10;0;0;0;Geofísico;5022723
502273;SPATE;Heliconia;27/05/1975;OVERFLOW;Desbto. quebrada La Dominicala;EL TIEMPO 1975-05-28 P.8A;227402;30;0;50;227401;10;0;0;10;0;10;10;0;Hidrológico;5022733
502274;SPATE;Heliconia;8/05/1975;OVERFLOW;Q.La Guaca;ING.;227502;80;0;0;227501;10;0;0;10;0;0;10;0;Hidrológico;5022743
502275;FIRE;Medellín;18/04/1975;SHORTCIRCUIT;;EL TIEMPO 1975-04-19/20 P.14A;227602;0;0;0;227601;0;0;12000000;0;0;0;0;0;Técnico;5022753
502276;FIRE;Medellín;3/04/1975;UNKNOWN;;EL TIEMPO 1975-04-04 P.2A;227702;0;0;0;227701;0;0;220000;0;0;0;0;0;Técnico;5022763
502277;FIRE;Medellín;17/03/1975;LEAK;Escape de gas propano;EL TIEMPO 1975-03-18 P.9A;227802;0;0;0;227801;0;0;300000;0;0;0;0;0;Técnico;5022773
502278;FIRE;Caldas;2/03/1975;HUMANERROR;;EL TIEMPO 1975-03-03 P.11A;227902;10;120;0;227901;0;0;0;10;10;0;0;0;Técnico;5022783
502279;FLOOD;Medellín;23/02/1975;RAIN;;EL TIEMPO 1975-02-24 P.13A;228002;0;0;0;228001;0;0;0;0;0;0;0;0;Hidrológico;5022793
502280;LANDSLIDE;Medellín;23/02/1975;RAIN;;EL TIEMPO 1975-02-24 P.13A;228102;0;0;20;228101;0;0;0;0;0;10;0;0;Geofísico;5022803
502281;LANDSLIDE;Medellín;23/02/1975;RAIN;;EL TIEMPO 1975-02-24 P.13A;228202;50;0;0;228201;10;0;0;10;0;0;10;0;Geofísico;5022813
502282;FIRE;Valdivia;21/02/1975;UNKNOWN;;EL TIEMPO 1975-02-22 P.6A;228302;0;0;0;228301;30;0;0;0;0;0;10;10;Técnico;5022823
502283;FIRE;Nariño;15/02/1975;UNKNOWN;;EL TIEMPO 1975-02-16 P.7A;228402;0;0;0;228401;0;0;0;0;0;0;0;0;Técnico;5022833
502284;LANDSLIDE;Medellín;4/02/1975;UNKNOWN;;ING.;228502;180;100;0;228501;0;0;0;10;10;0;0;0;Geofísico;5022843
502285;SPATE;Medellín;2/02/1975;UNKNOWN;;BDOD-21057;228602;10;0;0;228601;0;0;0;10;0;0;0;0;Hidrológico;5022853
502286;FIRE;Yarumal;27/12/1974;UNKNOWN;;BDOSSO;228702;0;0;0;228701;0;0;0;0;0;0;0;0;Técnico;5022863
502287;PLAGUE;Medellín;3/12/1974;UNKNOWN;Gusano desfoliador del genero Glena;EL TIEMPO 1974-12-05 P.8C;228802;0;0;0;228801;0;0;0;0;0;0;0;0;Biológico;5022873
502288;PLAGUE;Caldas;3/12/1974;UNKNOWN;Gusano desfoliador del genero Glena;EL TIEMPO 1974-12-05 P.8C;228902;0;0;0;228901;0;0;0;0;0;0;0;0;Biológico;5022883
502289;SPATE;Fredonia;26/11/1974;UNKNOWN;Q.Piedra Verde;BDOD-21051;229002;40;0;0;229001;0;0;0;10;0;0;0;0;Hidrológico;5022893
502290;SPATE;Medellín;24/11/1974;UNKNOWN;Qs. San Javier y La Hueso;BDOD-21046;229102;0;0;0;229101;0;0;0;0;0;0;0;0;Hidrológico;5022903
502291;LANDSLIDE;Salgar;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229202;0;0;0;229201;0;0;0;0;0;0;0;0;Geofísico;5022913
502292;LANDSLIDE;Salgar;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229302;0;0;0;229301;0;0;0;0;0;0;0;0;Geofísico;5022923
502293;LANDSLIDE;Sabanalarga;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229402;0;0;0;229401;0;0;0;0;0;0;0;0;Geofísico;5022933
502294;LANDSLIDE;Liborina;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229502;0;0;0;229501;0;0;0;0;0;0;0;0;Geofísico;5022943
502295;LANDSLIDE;Liborina;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229602;0;0;0;229601;0;0;0;0;0;0;0;0;Geofísico;5022953
502296;LANDSLIDE;Frontino;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229702;0;0;0;229701;0;0;0;0;0;0;0;0;Geofísico;5022963
502297;LANDSLIDE;Dabeiba;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229802;0;0;0;229801;0;0;0;0;0;0;0;0;Geofísico;5022973
502298;FLOOD;Nechí;12/11/1974;OVERFLOW;Río Cauca;EL TIEMPO 1974-11-14 P.8A;229902;0;0;0;229901;0;0;0;0;0;0;0;10;Hidrológico;5022983
502299;FLOOD;Vigía del Fuerte;3/11/1974;OVERFLOW;Por lluvias  río Atrato;EL TIEMPO 1974-11-04 P.9A;230002;0;0;0;230001;0;0;0;0;0;0;0;10;Hidrológico;5022993
502300;FLOOD;Medellín;29/10/1974;RAIN;;EL TIEMPO 1974-10-31 P.UltA;230102;0;0;0;230101;0;0;0;0;0;0;0;0;Hidrológico;5023003
502301;ACCIDENT;Zaragoza;28/10/1974;OVERFLOW;El río había crecido por el fuerte invierno;EL TIEMPO 1974-10-30 P.13A;230202;40;0;0;230201;0;0;0;10;0;0;0;0;Técnico;5023013
502302;LANDSLIDE;San Roque;28/10/1974;RAIN;;EL TIEMPO 1974-10-30 P.2A;230302;0;0;0;230301;20;0;0;0;0;0;10;10;Geofísico;5023023
502303;LANDSLIDE;Rionegro;11/10/1974;UNKNOWN;;BDOD-21036;230402;50;0;0;230401;0;0;0;10;0;0;0;0;Geofísico;5023033
502304;LANDSLIDE;El Peñol;11/10/1974;RAIN;;EL TIEMPO 1974-10-12 P.2A;230502;30;0;20;230501;0;0;0;10;0;10;0;0;Geofísico;5023043
502305;FLOOD;Dabeiba;8/10/1974;OVERFLOW;Rio Sucio;BDOD-21033;230602;0;0;0;230601;0;0;0;0;0;0;0;0;Hidrológico;5023053
502306;LANDSLIDE;Yolombó;7/10/1974;UNKNOWN;;BDOD-21031;230702;0;0;0;230701;0;0;0;0;0;0;0;0;Geofísico;5023063
502307;LANDSLIDE;Yalí;7/10/1974;UNKNOWN;;BDOD-21031;230802;0;0;0;230801;0;0;0;0;0;0;0;0;Geofísico;5023073
502308;LANDSLIDE;Venecia;7/10/1974;UNKNOWN;;BDOD-21031;230902;0;0;0;230901;0;0;0;0;0;0;0;0;Geofísico;5023083
502309;LANDSLIDE;Urrao;7/10/1974;UNKNOWN;;BDOD-21031;231002;0;0;0;231001;0;0;0;0;0;0;0;0;Geofísico;5023093
502310;LANDSLIDE;Támesis;7/10/1974;UNKNOWN;;BDOD-21031;231102;0;0;0;231101;0;0;0;0;0;0;0;0;Geofísico;5023103
502311;LANDSLIDE;Salgar;7/10/1974;UNKNOWN;;BDOD-21031;231202;0;0;0;231201;0;0;0;0;0;0;0;0;Geofísico;5023113
502312;LANDSLIDE;Puerto Berrio;7/10/1974;UNKNOWN;;BDOD-21031;231302;0;0;0;231301;0;0;0;0;0;0;0;0;Geofísico;5023123
502313;LANDSLIDE;Peque;7/10/1974;RAIN;;BDOD-21031;231402;0;0;0;231401;0;0;0;0;0;0;0;0;Geofísico;5023133
502314;LANDSLIDE;El Peñol;7/10/1974;UNKNOWN;;BDOD-21031;231502;0;0;0;231501;0;0;0;0;0;0;0;0;Geofísico;5023143
502315;LANDSLIDE;Frontino;7/10/1974;RAIN;;BDOD-21031;231602;0;0;0;231601;0;0;0;0;0;0;0;0;Geofísico;5023153
502316;LANDSLIDE;Caucasia;7/10/1974;RAIN;;BDOD-21031-EL TIEMPO 1974-10-04 P.2A;231702;0;0;0;231701;0;0;0;0;0;0;0;0;Geofísico;5023163
502317;LANDSLIDE;Betulia;7/10/1974;UNKNOWN;;BDOSSO;231802;120;0;0;231801;0;0;0;10;0;0;0;0;Geofísico;5023173
502318;LANDSLIDE;Anzá;7/10/1974;UNKNOWN;;BDOD-21031;231902;0;0;0;231901;0;0;0;0;0;0;0;0;Geofísico;5023183
502319;FLOOD;Venecia;6/10/1974;OVERFLOW;Río Cauca;EL TIEMPO 1974-10-08 P.ultB;232002;0;0;0;232001;0;0;0;0;0;0;0;0;Hidrológico;5023193
502320;FLOOD;Medellín;6/10/1974;RAIN;;EL TIEMPO 1974-10-07 P.7A;232102;0;0;0;232101;0;0;0;0;0;0;0;0;Hidrológico;5023203
502321;LANDSLIDE;Medellín;6/10/1974;RAIN;;EL TIEMPO 1974-10-07 P.7A;232202;10;0;0;232201;0;0;0;10;0;0;0;0;Geofísico;5023213
502322;LANDSLIDE;Betulia;5/10/1974;RAIN;;BDOD-21030-EL TIEMPO 1974-10-07 P.ppal-7;232302;110;0;0;232301;30;0;1500000;10;10;0;10;0;Geofísico;5023223
502323;LANDSLIDE;San Andrés de Cuerquía;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232402;0;0;0;232401;0;0;0;0;0;0;0;0;Geofísico;5023233
502324;LANDSLIDE;Salgar;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232502;0;0;0;232501;0;0;0;0;0;0;0;0;Geofísico;5023243
502325;LANDSLIDE;Salgar;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232602;0;0;0;232601;0;0;0;0;0;0;0;0;Geofísico;5023253
502326;LANDSLIDE;Salgar;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232702;0;0;0;232701;0;0;0;0;0;0;0;0;Geofísico;5023263
502327;LANDSLIDE;Ituango;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232802;0;0;0;232801;0;0;0;0;0;0;0;0;Geofísico;5023273
502328;LANDSLIDE;Caucasia;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232902;0;0;0;232901;0;0;0;0;0;0;0;0;Geofísico;5023283
502329;LANDSLIDE;Medellín;2/10/1974;RAIN;;BDOSSO-EL TIEMPO 1974-10-03 P.ppal-3A;233002;0;0;0;233001;40;0;0;0;0;0;10;10;Geofísico;5023293
502330;LANDSLIDE;Santa Bárbara;1/10/1974;RAIN;;EL TIEMPO 1974-10-03 P.ppal-3A;233102;0;0;0;233101;0;0;0;0;0;10;0;0;Geofísico;5023303
502331;LANDSLIDE;Medellín;29/09/1974;RAIN;;BDOD-21029-BDOSSO-EL TIEMPO 1975-09-30;233202;500;0;0;233201;300;0;0;10;0;0;10;0;Geofísico;5023313
502332;STRONGWIND;Turbo;23/09/1974;ATMOSPHCONDITION;;ING.-EL TIEMPO 1975-09-24 P.8A;233302;0;0;0;233301;0;0;250000;0;0;0;0;0;Atmosférico;5023323
502333;STRONGWIND;Nechí;20/09/1974;ATMOSPHCONDITION;;EL TIEMPO 1975-09-22 P.8A;233402;0;0;0;233401;0;0;0;0;0;0;10;10;Atmosférico;5023333
